cfg_id,day,ok,ipr_pnl,total_pnl,cfg_json,maker_mode,make_offset,min_take_edge,make_portion,soft_cap,skew_strength,bid_frac,ask_frac,pressure_mode,quote_bias_ticks,size_haircut,spread_threshold,position_target,long_take_edge
15,-2,True,31748.0,31748.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": null, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 0, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 0, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 45, ""spread_threshold"": 3}",improve_1,0,1,0.9,45,0,0.7,0.3,long_bias,0,1.0,3,0,
14,-1,True,12259.0,12259.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": null, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 0, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 0, ""size_haircut"": 1.0, ""skew_strength"": 2, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,0,1,0.9,75,2,0.7,0.3,long_bias,0,1.0,3,0,
15,-1,True,38135.0,38135.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": null, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 0, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 0, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 45, ""spread_threshold"": 3}",improve_1,0,1,0.9,45,0,0.7,0.3,long_bias,0,1.0,3,0,
14,-2,True,8754.0,8754.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": null, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 0, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 0, ""size_haircut"": 1.0, ""skew_strength"": 2, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,0,1,0.9,75,2,0.7,0.3,long_bias,0,1.0,3,0,
14,0,True,16681.0,16681.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": null, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 0, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 0, ""size_haircut"": 1.0, ""skew_strength"": 2, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,0,1,0.9,75,2,0.7,0.3,long_bias,0,1.0,3,0,
15,0,True,21585.0,21585.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": null, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 0, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 0, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 45, ""spread_threshold"": 3}",improve_1,0,1,0.9,45,0,0.7,0.3,long_bias,0,1.0,3,0,
16,-1,True,38135.0,38135.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": null, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 0, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 0, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 55, ""spread_threshold"": 3}",improve_1,0,1,0.9,55,0,0.7,0.3,long_bias,0,1.0,3,0,
16,-2,True,31748.0,31748.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": null, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 0, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 0, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 55, ""spread_threshold"": 3}",improve_1,0,1,0.9,55,0,0.7,0.3,long_bias,0,1.0,3,0,
17,-1,True,38135.0,38135.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": null, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 0, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 0, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 65, ""spread_threshold"": 3}",improve_1,0,1,0.9,65,0,0.7,0.3,long_bias,0,1.0,3,0,
17,0,True,21585.0,21585.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": null, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 0, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 0, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 65, ""spread_threshold"": 3}",improve_1,0,1,0.9,65,0,0.7,0.3,long_bias,0,1.0,3,0,
17,-2,True,31748.0,31748.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": null, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 0, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 0, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 65, ""spread_threshold"": 3}",improve_1,0,1,0.9,65,0,0.7,0.3,long_bias,0,1.0,3,0,
16,0,True,21585.0,21585.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": null, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 0, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 0, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 55, ""spread_threshold"": 3}",improve_1,0,1,0.9,55,0,0.7,0.3,long_bias,0,1.0,3,0,
18,-2,True,31748.0,31748.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": null, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 0, ""position_target"": 0, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 0, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,0,0,0.9,75,0,0.7,0.3,long_bias,0,1.0,3,0,
18,-1,True,38135.0,38135.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": null, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 0, ""position_target"": 0, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 0, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,0,0,0.9,75,0,0.7,0.3,long_bias,0,1.0,3,0,
19,0,True,21585.0,21585.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": null, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 2, ""position_target"": 0, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 0, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,0,2,0.9,75,0,0.7,0.3,long_bias,0,1.0,3,0,
18,0,True,21585.0,21585.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": null, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 0, ""position_target"": 0, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 0, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,0,0,0.9,75,0,0.7,0.3,long_bias,0,1.0,3,0,
19,-1,True,32118.0,32118.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": null, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 2, ""position_target"": 0, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 0, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,0,2,0.9,75,0,0.7,0.3,long_bias,0,1.0,3,0,
19,-2,True,10826.0,10826.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": null, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 2, ""position_target"": 0, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 0, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,0,2,0.9,75,0,0.7,0.3,long_bias,0,1.0,3,0,
20,-2,True,31748.0,31748.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": 0, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 0, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 0, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,0,1,0.9,75,0,0.7,0.3,long_bias,0,1.0,3,0,0.0
20,-1,True,38135.0,38135.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": 0, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 0, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 0, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,0,1,0.9,75,0,0.7,0.3,long_bias,0,1.0,3,0,0.0
21,-2,True,31748.0,31748.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": -1, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 0, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 0, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,0,1,0.9,75,0,0.7,0.3,long_bias,0,1.0,3,0,-1.0
21,-1,True,38135.0,38135.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": -1, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 0, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 0, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,0,1,0.9,75,0,0.7,0.3,long_bias,0,1.0,3,0,-1.0
20,0,True,21585.0,21585.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": 0, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 0, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 0, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,0,1,0.9,75,0,0.7,0.3,long_bias,0,1.0,3,0,0.0
21,0,True,21585.0,21585.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": -1, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 0, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 0, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,0,1,0.9,75,0,0.7,0.3,long_bias,0,1.0,3,0,-1.0
22,-2,True,31748.0,31748.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": -2, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 0, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 0, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,0,1,0.9,75,0,0.7,0.3,long_bias,0,1.0,3,0,-2.0
22,-1,True,38135.0,38135.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": -2, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 0, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 0, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,0,1,0.9,75,0,0.7,0.3,long_bias,0,1.0,3,0,-2.0
23,-2,True,73287.0,73287.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": -4, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 0, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 0, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,0,1,0.9,75,0,0.7,0.3,long_bias,0,1.0,3,0,-4.0
23,0,True,68965.0,68965.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": -4, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 0, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 0, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,0,1,0.9,75,0,0.7,0.3,long_bias,0,1.0,3,0,-4.0
23,-1,True,73972.0,73972.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": -4, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 0, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 0, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,0,1,0.9,75,0,0.7,0.3,long_bias,0,1.0,3,0,-4.0
22,0,True,21585.0,21585.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": -2, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 0, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 0, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,0,1,0.9,75,0,0.7,0.3,long_bias,0,1.0,3,0,-2.0
24,-1,True,49135.0,49135.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": null, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 20, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 0, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,0,1,0.9,75,0,0.7,0.3,long_bias,0,1.0,3,20,
24,-2,True,43732.0,43732.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": null, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 20, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 0, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,0,1,0.9,75,0,0.7,0.3,long_bias,0,1.0,3,20,
25,0,True,53110.0,53110.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": null, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 40, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 0, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,0,1,0.9,75,0,0.7,0.3,long_bias,0,1.0,3,40,
24,0,True,38923.0,38923.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": null, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 20, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 0, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,0,1,0.9,75,0,0.7,0.3,long_bias,0,1.0,3,20,
25,-1,True,58006.0,58006.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": null, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 40, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 0, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,0,1,0.9,75,0,0.7,0.3,long_bias,0,1.0,3,40,
25,-2,True,55002.0,55002.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": null, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 40, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 0, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,0,1,0.9,75,0,0.7,0.3,long_bias,0,1.0,3,40,
26,-2,True,62828.0,62828.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": null, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 60, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 0, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,0,1,0.9,75,0,0.7,0.3,long_bias,0,1.0,3,60,
26,-1,True,63962.0,63962.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": null, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 60, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 0, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,0,1,0.9,75,0,0.7,0.3,long_bias,0,1.0,3,60,
27,0,True,21578.0,21578.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": null, ""make_offset"": 0, ""make_portion"": 0.7, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 0, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 0, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,0,1,0.7,75,0,0.7,0.3,long_bias,0,1.0,3,0,
27,-2,True,31748.0,31748.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": null, ""make_offset"": 0, ""make_portion"": 0.7, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 0, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 0, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,0,1,0.7,75,0,0.7,0.3,long_bias,0,1.0,3,0,
26,0,True,65644.0,65644.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": null, ""make_offset"": 0, ""make_portion"": 0.9, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 60, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 0, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,0,1,0.9,75,0,0.7,0.3,long_bias,0,1.0,3,60,
27,-1,True,38014.0,38014.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": null, ""make_offset"": 0, ""make_portion"": 0.7, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 0, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 0, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,0,1,0.7,75,0,0.7,0.3,long_bias,0,1.0,3,0,
28,-1,True,38135.0,38135.0,"{""ask_frac"": 0.3, ""bid_frac"": 0.7, ""long_take_edge"": null, ""make_offset"": 0, ""make_portion"": 1.0, ""maker_mode"": ""improve_1"", ""min_take_edge"": 1, ""position_target"": 0, ""pressure_mode"": ""long_bias"", ""quote_bias_ticks"": 0, ""size_haircut"": 1.0, ""skew_strength"": 0, ""soft_cap"": 75, ""spread_threshold"": 3}",improve_1,0,1,1.0,75,0,0.7,0.3,long_bias,0,1.0,3,0,
